acctnum,gender,R,F,M,firstpur,age_class,single,student,mailing,respmail
34214,0,16,5,27.4,38,2,0,1,1,1
34248,1,8,2,112,10,2,0,0,1,0
34262,0,30,7,42.2857142857143,62,0,0,1,1,0
34264,0,8,7,36.2857142857143,46,2,0,1,1,0
34277,1,8,7,35.5714285714286,38,4,1,0,1,0
34292,0,16,11,35.2727272727273,70,0,1,1,1,0
34313,1,30,2,55,32,0,0,0,1,0
34322,0,4,2,61,12,0,1,1,1,0
34334,0,14,2,31.5,20,1,1,0,1,0
34343,0,2,2,129.5,6,0,1,0,1,0
34350,1,4,2,124,8,0,0,1,1,0
34366,0,12,10,32.6,62,4,1,1,1,1
34369,0,2,8,43.125,42,2,1,1,1,0
34374,0,12,2,15,18,0,0,0,1,0
34397,0,12,2,141,18,1,0,1,1,0
34408,0,16,2,49.5,18,1,1,0,1,0
34422,0,8,2,122,12,1,1,0,1,0
34430,0,34,4,19.25,48,0,0,1,1,0
34434,0,12,2,144,16,0,1,0,1,0
34435,1,4,9,17.2222222222222,22,1,1,1,1,1
34442,0,6,1,193,6,0,0,0,1,0
34443,0,10,2,117.5,12,0,0,1,1,0
34459,1,8,1,204,8,0,0,1,1,0
34471,1,30,3,104.333333333333,46,0,0,1,1,0
34472,0,14,1,81,14,0,1,0,1,0
34477,0,8,2,34,12,0,0,1,1,0
34493,0,24,12,22.4166666666667,90,2,0,1,1,0
34513,0,34,2,43.5,36,0,0,1,1,0
34531,0,22,4,76.25,34,0,1,1,1,0
34538,0,12,1,119,12,1,0,0,1,0
34554,0,30,11,24.0909090909091,52,3,1,1,1,0
34574,0,16,5,74.8,36,1,0,1,1,0
34585,0,32,6,64.8333333333333,48,2,1,1,1,0
34596,0,6,1,120,6,0,0,0,1,0
34597,1,32,1,28,32,0,0,0,1,0
34606,0,8,12,22.1666666666667,56,2,1,1,1,0
34612,0,24,1,236,24,1,0,0,1,0
34619,0,4,6,15.1666666666667,24,0,0,1,1,1
34621,0,10,9,17.8888888888889,30,2,1,1,1,0
34654,1,30,2,105.5,34,1,0,0,1,0
34661,0,28,3,86.3333333333333,38,0,0,1,1,0
34678,0,30,2,43.5,38,0,0,1,1,0
34681,0,14,6,15.8333333333333,48,4,1,1,1,0
34690,0,16,7,32.5714285714286,38,0,1,1,1,1
34700,0,16,2,35.5,20,0,0,0,1,0
34704,1,12,9,42.7777777777778,44,1,1,1,1,1
34719,1,8,2,115,12,0,1,0,1,0
34720,0,16,1,291,16,0,1,0,1,0
34722,0,10,1,212,10,0,0,0,1,0
34727,1,12,1,209,12,0,0,0,1,0
34728,0,16,1,303,16,0,0,0,1,0
34752,0,8,1,73,8,0,0,0,1,0
34762,0,8,2,128.5,16,1,0,0,1,0
34768,0,30,1,109,30,0,0,0,1,0
34775,0,16,2,144,18,0,1,0,1,0
34779,0,18,2,16.5,24,1,1,0,1,0
34787,0,24,8,23.125,48,1,1,1,1,0
34790,1,14,12,15.8333333333333,58,2,1,0,1,0
34796,0,4,2,117,8,0,0,0,1,0
34798,0,8,7,47.2857142857143,32,0,0,0,1,0
34806,1,26,3,74,34,1,1,1,1,0
34816,0,8,1,186,8,0,0,0,1,0
34818,0,10,10,41,48,3,0,1,1,0
34819,0,10,1,182,10,0,0,0,1,0
34821,0,6,1,236,6,1,0,0,1,0
34831,0,16,2,122.5,22,0,0,1,1,0
34834,1,14,5,36.8,24,3,0,0,1,0
34837,0,16,1,140,16,1,0,0,1,0
34839,1,8,2,145.5,12,0,1,1,1,1
34849,1,36,1,275,36,0,0,1,1,0
34853,1,28,6,28.3333333333333,60,1,0,1,1,0
34855,0,18,1,270,18,1,0,0,1,0
34862,0,16,5,17,40,1,0,1,1,1
34864,0,32,8,21.625,64,2,1,1,1,0
34884,0,4,1,160,4,1,0,0,1,0
34898,0,2,2,164.5,4,1,0,1,1,0
34902,1,14,5,52.6,32,1,0,1,1,0
34915,1,36,5,70.4,48,1,1,0,1,0
34922,0,32,10,23.5,62,2,0,1,1,0
34926,1,4,1,80,4,0,1,0,1,0
34945,0,4,2,158.5,8,0,0,1,1,0
34948,0,34,8,36.375,60,1,0,1,1,0
34949,1,8,8,21.5,52,1,1,0,1,0
34951,0,26,10,28.8,64,3,1,1,1,0
34955,0,4,1,291,4,0,0,0,1,0
34958,0,34,1,303,34,0,0,0,1,0
34963,1,34,2,85,40,1,0,0,1,0
34976,0,34,1,126,34,0,0,0,1,0
34986,1,2,2,87,6,0,0,0,1,0
35008,0,14,1,285,14,0,0,0,1,0
35027,1,10,2,109.5,16,0,0,1,1,0
35035,0,12,2,34,14,0,0,0,1,0
35047,1,16,1,225,16,1,0,0,1,0
35049,1,24,9,46.3333333333333,58,0,0,1,1,0
35053,0,10,1,217,10,1,0,0,1,0
35068,0,16,1,218,16,0,0,0,1,0
35076,1,6,1,303,6,0,0,1,1,0
35077,0,8,2,28,10,2,0,0,1,0
35081,0,10,2,19,14,0,0,0,1,0
35089,0,18,4,81.75,36,0,1,1,1,0
35101,0,6,1,117,6,0,0,0,1,0
35113,1,22,8,39.75,60,5,1,1,1,1
35123,0,28,8,39.25,70,0,1,1,1,1
35126,1,16,2,15.5,20,0,0,1,1,0
35128,0,14,1,287,14,0,0,1,1,0
35129,1,16,2,156.5,20,1,0,0,1,0
35134,1,32,9,24.3333333333333,84,0,1,1,1,0
35135,1,12,1,251,12,0,0,0,1,0
35139,0,24,1,187,24,0,0,1,1,0
35146,0,4,1,299,4,0,0,1,1,0
35158,0,4,2,79,10,1,0,0,1,0
35169,1,12,2,19,20,1,0,0,1,0
35171,1,6,2,129.5,10,1,1,0,1,0
35178,0,24,6,51.1666666666667,40,0,1,1,1,0
35180,0,28,5,28.2,48,0,1,1,1,0
35207,0,20,9,23.4444444444444,48,2,0,1,1,0
35209,0,12,12,28.75,56,4,1,1,1,0
35217,0,20,8,36.625,42,3,1,1,1,0
35222,0,16,1,243,16,0,0,0,1,0
35233,0,4,2,101.5,6,2,0,0,1,0
35243,0,4,1,158,4,0,0,0,1,0
35251,0,20,1,108,20,0,0,1,1,0
35255,1,30,1,58,30,1,0,0,1,0
35258,0,14,2,81.5,22,0,0,0,1,0
35296,1,2,9,24.5555555555556,54,0,1,1,1,0
35301,1,6,8,19.625,34,1,1,1,1,0
35305,0,12,4,47,36,0,1,1,1,1
35307,0,14,9,31.1111111111111,66,2,1,1,1,0
35326,0,14,5,31.4,42,0,0,1,1,0
35362,1,24,2,16,30,0,1,0,1,0
35364,0,32,2,24,38,0,0,1,1,0
35367,0,12,2,68,18,0,0,1,1,0
35371,1,12,2,79.5,14,1,0,1,1,0
35382,1,32,7,32.2857142857143,46,4,0,0,1,0
35383,0,8,10,40.9,34,4,1,1,1,0
35400,0,18,1,279,18,1,0,0,1,0
35409,0,14,6,54.1666666666667,38,2,0,1,1,0
35411,0,10,2,91.5,14,1,1,0,1,0
35419,1,8,1,98,8,1,0,0,1,0
35427,1,2,7,42.1428571428571,44,2,1,1,1,0
35433,0,8,2,130,16,0,1,0,1,0
35451,0,14,1,56,14,0,0,0,1,0
35454,0,10,2,64.5,14,0,1,0,1,0
35464,1,16,9,15.2222222222222,62,0,1,0,1,0
35473,0,20,1,133,20,0,0,0,1,0
35486,0,10,2,127,16,0,0,0,1,0
35494,0,16,1,259,16,0,0,0,1,0
35500,1,12,11,20.1818181818182,56,2,0,1,1,0
35531,0,12,6,20.5,34,0,0,1,1,0
35537,0,30,2,73,36,0,1,1,1,0
35541,0,4,4,55.5,14,0,0,1,1,0
35547,0,8,1,17,8,0,0,1,1,0
35549,0,10,1,284,10,0,0,0,1,0
35569,1,16,11,18.9090909090909,54,2,1,1,1,0
35624,1,14,11,34.9090909090909,42,2,1,1,1,1
35647,1,8,1,151,8,0,0,0,1,0
35649,0,24,5,20.2,42,4,0,1,1,0
35653,0,10,5,16.8,20,1,0,1,1,0
35658,0,4,6,17.6666666666667,26,1,0,1,1,0
35660,1,22,2,130.5,28,1,0,0,1,0
35668,1,10,4,32.25,20,1,0,1,1,1
35670,0,36,2,25,42,1,0,1,1,0
35677,0,16,2,140.5,20,1,1,0,1,0
35678,1,12,9,24,50,3,0,0,1,0
35687,0,16,1,280,16,0,0,0,1,0
35690,1,2,11,33.4545454545455,30,0,1,1,1,1
35699,1,4,2,140.5,12,0,0,0,1,0
35707,0,12,1,46,12,1,0,0,1,0
35715,0,12,1,51,12,0,0,0,1,0
35719,0,18,4,20,36,0,0,1,1,0
35721,0,8,2,16,10,0,0,0,1,0
35730,0,2,4,70,16,0,0,1,1,0
35740,1,14,1,31,14,1,0,0,1,0
35750,0,10,1,66,10,1,0,0,1,0
35762,0,32,1,258,32,0,0,0,1,0
35814,0,14,6,36.5,42,1,0,1,1,0
35815,0,10,4,86,28,0,0,1,1,0
35819,0,12,1,313,12,0,1,0,1,0
35828,0,14,2,133.5,22,2,0,0,1,0
35851,1,24,2,146,32,0,0,1,1,0
35859,0,12,1,122,12,0,0,0,1,0
35879,0,10,1,235,10,0,0,1,1,0
35880,0,34,1,161,34,0,1,0,1,0
35883,1,22,7,52.4285714285714,42,1,0,1,1,1
35886,1,2,2,119,8,0,0,1,1,0
35895,1,14,1,235,14,0,0,0,1,0
35907,0,6,4,60,30,1,1,0,1,0
35909,0,22,2,150,26,0,0,0,1,0
35916,0,20,2,105,22,2,0,0,1,0
35919,0,14,2,63.5,22,2,0,0,1,0
35920,0,18,1,251,18,1,0,0,1,0
35939,0,16,2,148,22,0,1,1,1,0
35944,1,14,2,153.5,16,1,1,0,1,0
35949,0,34,1,18,34,0,0,1,1,0
35953,1,16,2,152,20,1,0,1,1,0
35961,0,2,2,83,6,1,0,1,1,1
35963,0,16,1,190,16,0,0,1,1,0
35964,0,14,2,106.5,18,0,0,0,1,0
35965,0,12,2,103.5,16,0,0,1,1,0
35973,1,14,1,165,14,0,0,0,1,0
35976,1,12,5,55.2,28,0,0,1,1,0
35988,0,4,1,149,4,1,0,0,1,0
35990,0,10,3,99.6666666666667,16,0,0,1,1,0
35999,0,28,1,116,28,1,0,0,1,0
36005,0,8,2,43.5,12,2,0,0,1,0
36011,0,2,12,37.4166666666667,68,2,1,1,1,0
36012,1,2,2,31.5,6,0,0,1,1,0
36022,0,14,5,22.2,28,1,0,1,1,1
36025,0,2,2,140.5,6,0,0,0,1,0
36028,0,4,7,42,34,1,0,1,1,0
36045,0,10,7,28.1428571428571,28,1,0,1,1,1
36056,1,30,1,135,30,0,0,1,1,0
36076,0,16,7,50.5714285714286,36,2,1,1,1,1
36101,0,14,11,15.7272727272727,66,6,0,1,1,0
36107,0,2,2,101.5,8,0,0,1,1,0
36118,1,10,3,82.3333333333333,18,1,0,1,1,1
36121,0,34,2,137.5,40,0,1,0,1,0
36128,0,32,7,43,56,1,1,1,1,0
36140,1,34,2,152,42,1,0,1,1,0
36166,0,28,12,24.5833333333333,96,4,1,1,1,0
36181,0,14,2,88.5,18,0,0,1,1,0
36203,0,26,2,157.5,30,0,0,0,1,0
36209,0,10,2,117.5,18,0,1,0,1,0
36210,0,2,3,94.6666666666667,14,1,0,1,1,0
36221,0,12,9,20.5555555555556,50,1,0,1,1,0
36242,0,28,1,97,28,0,0,0,1,0
36271,0,8,2,42,14,0,0,0,1,0
36273,1,10,11,22.3636363636364,70,2,1,1,1,1
36274,0,10,8,17.25,54,3,1,1,1,0
36275,1,12,2,132,20,0,1,0,1,0
36279,0,14,10,18.5,34,1,1,1,1,1
36289,1,12,2,147,16,0,0,0,1,0
36295,0,32,7,22.1428571428571,74,3,0,1,1,1
36301,0,12,1,262,12,0,0,0,1,0
36316,0,2,4,19.5,16,0,1,1,1,1
36336,0,10,2,114,18,0,1,0,1,0
36342,1,4,2,39,6,2,0,0,1,0
36344,0,16,2,63.5,18,0,0,0,1,0
36352,0,36,1,25,36,1,0,0,1,0
36358,0,6,1,243,6,1,0,0,1,0
36365,0,12,2,106,14,0,1,1,1,0
36386,0,10,1,242,10,0,0,1,1,0
36392,1,16,2,37.5,24,1,0,0,1,0
36408,1,10,1,29,10,0,0,1,1,0
36409,1,16,2,43.5,22,0,1,1,1,0
36418,0,8,3,26,20,0,0,1,1,1
36428,1,10,1,72,10,0,0,1,1,0
36439,0,32,1,101,32,0,0,0,1,0
36445,0,22,4,78.75,34,1,1,0,1,0
36448,0,12,2,39,14,1,0,0,1,0
36453,0,12,1,175,12,0,0,0,1,0
36458,0,16,4,58.75,26,0,0,1,1,0
36459,1,4,10,41.7,36,4,1,1,1,0
36464,0,14,1,37,14,0,0,1,1,0
36466,0,6,2,23.5,10,0,0,1,1,0
36480,0,16,3,44.3333333333333,24,0,0,1,1,1
36514,1,4,3,96.3333333333333,12,0,0,1,1,1
36524,0,10,2,144.5,12,0,0,1,1,0
36562,0,8,6,25.1666666666667,38,3,0,0,1,0
36564,0,14,2,28,20,1,0,0,1,0
36592,0,12,1,294,12,0,0,1,1,0
36617,0,22,2,130.5,26,0,0,0,1,0
36621,0,8,10,44,62,1,1,1,1,1
36627,1,10,6,36.6666666666667,28,0,0,1,1,1
36632,0,14,2,77,20,2,0,0,1,0
36638,1,14,9,25.2222222222222,56,1,1,1,1,0
36642,0,16,2,79,22,0,0,1,1,0
36644,0,26,1,150,26,0,0,0,1,0
36655,1,4,3,81,20,0,0,1,1,1
36657,1,28,5,21.8,48,0,0,1,1,0
36665,0,14,2,101,18,0,0,1,1,0
36667,0,10,12,24.1666666666667,36,3,0,1,1,0
36677,1,2,1,229,2,0,1,0,1,0
36685,1,16,2,62,20,0,0,1,1,1
36686,0,6,6,22.1666666666667,38,0,1,1,1,0
36700,0,14,2,115,18,0,1,0,1,0
36723,1,8,2,17,12,0,0,0,1,0
36724,1,10,6,31.5,34,3,0,1,1,0
36731,0,16,11,17.7272727272727,46,0,1,1,1,1
36736,0,12,12,37.9166666666667,46,2,0,1,1,1
36739,0,34,9,42.5555555555556,80,1,1,1,1,1
36746,0,12,2,106.5,18,1,0,0,1,0
36756,0,28,2,53.5,34,1,0,0,1,0
36759,0,16,12,25.6666666666667,86,3,1,1,1,0
36760,0,16,1,148,16,0,0,0,1,0
36773,1,4,1,48,4,1,0,0,1,0
36777,1,28,2,89,32,1,0,1,1,0
36786,1,32,4,25,46,1,1,0,1,0
36787,0,12,6,17,36,2,1,1,1,0
36790,0,16,1,20,16,1,0,0,1,0
36792,0,10,2,62,12,1,0,1,1,0
36794,0,8,3,77,22,1,0,1,1,0
36809,0,10,2,89.5,18,1,0,0,1,0
36852,1,14,2,36,18,0,0,0,1,0
36867,1,16,1,304,16,0,0,0,1,0
36870,0,8,6,38.6666666666667,28,2,0,1,1,0
36876,0,8,1,262,8,0,0,0,1,0
36878,0,14,1,270,14,0,0,0,1,0
36879,0,10,1,176,10,0,0,1,1,0
36883,0,12,1,142,12,0,1,0,1,0
36922,0,4,2,37.5,8,0,0,0,1,0
36932,0,14,2,74,20,0,1,1,1,0
36937,1,12,1,57,12,1,0,0,1,0
36946,0,8,1,301,8,0,0,1,1,0
36948,0,2,2,29.5,10,0,0,1,1,0
36950,0,28,2,57.5,34,0,1,0,1,0
36953,0,4,2,78,12,1,0,0,1,0
36961,0,10,5,67.6,22,0,0,1,1,1
36966,1,10,9,18.1111111111111,48,3,0,1,1,0
36967,0,36,3,74.3333333333333,48,0,0,1,1,0
36979,0,4,1,229,4,0,0,0,1,0
36984,1,24,2,158,30,0,1,1,1,0
36987,0,4,12,32.6666666666667,56,7,1,1,1,0
37009,1,34,2,77,40,2,0,0,1,0
37060,1,10,1,259,10,0,1,0,1,0
37069,0,8,2,20,14,2,0,0,1,0
37081,1,36,5,15,64,1,0,1,1,0
37095,0,12,1,201,12,0,0,0,1,0
37099,1,12,2,64.5,14,1,0,0,1,0
37103,1,10,2,24,18,1,1,0,1,0
37115,0,4,1,125,4,0,0,0,1,0
37120,1,12,9,33.8888888888889,36,1,0,1,1,0
37123,0,10,2,120.5,16,0,0,0,1,0
37143,0,10,1,141,10,0,0,0,1,0
37145,0,10,5,22.2,32,1,0,1,1,0
37168,0,14,9,36.5555555555556,36,2,1,1,1,0
37172,0,12,2,17,20,0,0,0,1,0
37178,1,32,9,39.7777777777778,78,2,1,1,1,0
37202,1,14,7,45.7142857142857,52,2,1,0,1,0
37203,1,8,8,46.625,26,1,1,1,1,1
37205,1,10,2,18,16,0,1,0,1,0
37219,0,4,4,84,22,1,0,1,1,0
37229,0,12,4,21,26,1,0,0,1,0
37230,0,14,9,28.7777777777778,64,1,1,1,1,1
37233,0,2,3,70.6666666666667,14,0,1,1,1,0
37237,1,12,2,78,14,0,0,1,1,0
37244,0,8,1,161,8,0,0,0,1,0
37255,1,10,1,50,10,0,1,0,1,0
37258,0,2,11,15.6363636363636,50,2,0,1,1,1
37264,1,2,5,18.4,26,1,1,1,1,0
37270,0,2,7,24.5714285714286,26,0,1,1,1,0
37279,0,8,1,124,8,0,0,1,1,0
37283,1,32,12,33,58,2,1,1,1,1
37287,0,8,2,154,14,0,0,0,1,0
37304,1,10,12,39.6666666666667,42,2,1,1,1,0
37324,0,16,2,32.5,22,0,1,0,1,0
37332,0,8,1,114,8,0,0,0,1,0
37333,1,8,2,115,12,1,1,0,1,0
37359,1,6,1,57,6,0,0,1,1,0
37363,0,4,2,93.5,10,0,0,1,1,0
37370,1,14,2,77,16,0,0,1,1,0
37381,0,6,1,120,6,0,0,0,1,0
37388,0,12,1,58,12,0,0,0,1,0
37420,1,2,3,26,20,1,0,1,1,1
37422,0,12,11,30.6363636363636,34,2,1,1,1,1
37424,0,26,1,282,26,0,0,0,1,0
37427,1,12,6,17.1666666666667,36,1,1,0,1,0
37429,1,12,1,259,12,1,0,0,1,0
37446,0,16,4,73.25,34,1,0,1,1,1
37464,0,8,2,103,14,0,0,1,1,0
37471,0,12,1,136,12,0,0,0,1,0
37475,1,12,8,45.375,40,1,1,1,1,0
37498,0,14,1,114,14,0,0,0,1,0
37514,0,14,2,152,16,0,0,0,1,0
37519,1,6,2,36,10,1,0,1,1,0
37520,1,14,2,108.5,16,1,0,1,1,0
37523,1,10,1,288,10,0,0,0,1,0
37527,0,12,8,22,60,2,1,1,1,1
37528,0,2,4,61.5,18,0,0,1,1,1
37537,0,14,1,260,14,1,0,0,1,0
37538,1,4,2,72,8,0,0,0,1,0
37549,1,10,1,275,10,0,1,0,1,0
37569,0,8,9,35.1111111111111,58,1,1,0,1,0
37574,0,6,2,83.5,10,1,0,0,1,0
37579,0,10,5,34.8,24,1,0,1,1,0
37580,0,34,2,151.5,36,0,1,1,1,0
37583,0,14,2,72.5,20,2,0,0,1,0
37588,0,10,2,40,16,0,0,0,1,0
37623,0,22,9,35.8888888888889,48,0,1,1,1,0
37633,0,16,1,42,16,1,0,0,1,0
37649,0,10,4,49.25,20,2,0,1,1,0
37654,0,18,3,21.3333333333333,34,1,0,1,1,0
37663,0,10,5,48.6,22,0,1,1,1,1
37667,1,12,7,52.2857142857143,46,0,1,1,1,1
37680,0,8,2,104,12,0,0,1,1,0
37694,1,10,12,30.4166666666667,50,3,1,1,1,0
37696,0,12,1,188,12,0,0,0,1,0
37703,0,10,2,56.5,14,0,1,0,1,0
37710,0,10,12,35.6666666666667,78,0,1,1,1,0
37730,0,6,11,25.3636363636364,42,3,1,1,1,1
37731,0,12,12,33.5,64,0,1,1,1,1
37743,0,14,8,18.625,48,2,0,1,1,0
37774,0,16,1,51,16,0,0,0,1,0
37778,0,12,1,313,12,0,0,1,1,0
37787,0,16,1,16,16,1,0,0,1,0
37791,1,32,2,76,34,2,0,0,1,0
37809,0,8,2,118,16,1,0,0,1,0
37820,0,2,1,260,2,1,0,0,1,0
37821,0,10,9,28.1111111111111,44,3,0,1,1,1
37822,0,8,1,278,8,0,0,1,1,0
37830,0,22,2,56,28,1,0,0,1,0
37873,0,16,2,118,22,0,1,0,1,0
37901,1,2,9,22,40,1,0,1,1,0
37904,0,32,7,45.5714285714286,62,2,1,1,1,1
37916,0,16,4,73.25,34,0,0,0,1,0
37925,0,10,1,247,10,0,0,1,1,0
37967,0,8,1,309,8,0,0,0,1,0
37968,0,18,2,27,22,0,0,1,1,0
37974,0,30,1,152,30,0,1,0,1,0
37978,0,6,3,111.666666666667,22,1,0,0,1,0
38001,0,36,1,255,36,1,0,0,1,0
38014,0,2,1,244,2,1,0,0,1,0
38016,0,14,7,42.1428571428571,30,0,1,0,1,0
38034,0,4,6,55.8333333333333,34,3,1,0,1,0
38036,0,24,2,149.5,28,0,0,0,1,0
38056,0,2,2,50,10,0,0,0,1,0
38078,1,34,2,105.5,38,0,0,0,1,0
38080,0,2,2,138,8,0,0,1,1,0
38088,0,14,2,50.5,22,1,0,1,1,0
38092,1,8,6,50.6666666666667,28,1,1,1,1,0
38094,0,4,2,148,10,1,0,0,1,0
38131,0,2,7,15.8571428571429,36,2,0,1,1,0
38140,1,24,2,103,26,0,0,0,1,0
38141,0,10,6,33.1666666666667,34,4,1,1,1,1
38148,0,34,2,107,36,0,0,1,1,0
38156,1,2,11,35.5454545454545,52,3,1,1,1,1
38158,0,16,6,52.3333333333333,50,1,0,1,1,0
38160,0,28,2,24.5,34,0,0,1,1,0
38164,0,4,9,43.3333333333333,32,0,1,1,1,0
38180,0,16,8,30.75,50,4,0,1,1,1
38196,0,26,3,70.3333333333333,34,0,0,0,1,0
38201,1,14,6,42.3333333333333,32,1,0,0,1,0
38239,0,10,11,18.2727272727273,68,2,1,1,1,0
38257,0,32,2,137,36,1,0,1,1,0
38260,0,10,2,121,14,1,0,0,1,0
38265,1,10,7,18.5714285714286,38,0,1,1,1,0
38269,0,16,1,176,16,1,0,0,1,0
38278,1,10,2,93.5,14,1,0,1,1,0
38280,0,30,2,60.5,36,0,1,0,1,0
38281,1,8,1,47,8,0,0,0,1,0
38289,0,2,7,56.1428571428571,38,1,1,1,1,0
38298,0,6,2,162.5,10,0,0,1,1,0
38315,0,8,1,211,8,0,0,1,1,0
38331,0,10,11,27.0909090909091,74,3,0,1,1,0
38336,1,2,2,148.5,6,0,1,1,1,0
38341,0,36,8,24.25,60,4,1,0,1,0
38364,0,6,10,35.6,46,5,0,0,1,0
38375,0,20,1,194,20,0,0,0,1,0
38403,0,12,3,31.3333333333333,22,1,0,1,1,0
38428,0,2,4,46.75,10,3,1,0,1,0
38438,0,34,1,28,34,0,1,0,1,0
38441,0,8,1,251,8,0,0,0,1,0
38443,0,10,2,35,16,0,1,0,1,0
38454,1,16,2,140.5,20,1,0,1,1,0
38461,1,16,2,32,22,0,0,0,1,0
38473,0,12,2,144.5,14,0,1,1,1,0
38479,0,6,2,130,14,0,0,1,1,0
38501,1,8,5,59.8,36,0,0,1,1,1
38503,0,12,7,55.4285714285714,44,1,1,1,1,0
38540,0,10,2,104,18,1,0,0,1,0
38542,1,16,1,86,16,0,0,0,1,0
38552,0,10,5,38.6,24,0,0,1,1,1
38555,0,16,7,51.1428571428571,54,0,1,0,1,0
38558,1,14,6,60.8333333333333,42,0,0,1,1,0
38577,0,8,2,52.5,12,1,0,1,1,0
38581,0,12,2,123,20,1,0,0,1,0
38595,0,10,2,123,12,0,0,1,1,0
38609,0,16,1,271,16,0,0,1,1,0
38635,0,28,1,106,28,0,0,0,1,0
38648,0,8,2,89.5,10,1,0,1,1,0
38656,0,12,1,216,12,1,0,0,1,0
38657,0,2,12,32.5833333333333,44,4,1,1,1,0
38659,0,14,2,15.5,20,0,0,1,1,0
38661,0,12,2,160,18,0,1,1,1,0
38662,0,12,6,56.5,46,0,0,1,1,1
38664,0,16,11,37.3636363636364,54,1,0,1,1,1
38677,1,10,10,34.1,64,2,1,1,1,0
38711,0,34,12,18.4166666666667,60,4,1,1,1,0
38714,0,14,2,111,22,0,0,1,1,0
38735,0,14,11,33.9090909090909,56,3,1,1,1,1
38740,1,16,1,64,16,0,1,0,1,0
38741,0,22,2,94,30,0,0,0,1,0
38755,1,16,2,78,22,0,0,1,1,0
38759,1,8,1,148,8,1,0,0,1,0
38786,1,6,2,149.5,10,1,1,0,1,0
38799,0,2,2,85.5,10,1,0,0,1,0
38800,0,32,1,137,32,1,0,0,1,0
38818,0,6,1,134,6,0,0,1,1,0
38819,0,6,2,40,10,1,0,0,1,0
38835,0,10,2,86.5,14,0,0,1,1,0
38855,0,12,9,41.6666666666667,64,1,0,1,1,1
38872,0,12,2,158,20,0,0,0,1,0
38878,0,18,1,145,18,0,0,1,1,0
38886,1,16,2,107,18,1,0,0,1,0
38894,1,4,2,140.5,8,1,0,0,1,0
38901,0,2,7,36.4285714285714,36,0,1,1,1,0
38919,0,2,1,90,2,0,0,1,1,0
38931,1,26,9,35.6666666666667,66,4,1,1,1,0
38964,0,8,2,67.5,12,0,1,0,1,0
38965,0,8,7,30.2857142857143,24,2,1,1,1,0
38970,0,8,1,308,8,0,1,0,1,0
38971,1,6,1,100,6,0,0,0,1,0
38979,0,6,1,102,6,0,0,0,1,0
39017,0,18,2,57.5,24,1,0,1,1,1
39019,0,14,4,31.75,38,1,0,0,1,0
39036,0,4,2,29,8,2,0,0,1,0
39038,0,16,2,88,18,1,0,0,1,0
39041,1,6,1,286,6,0,0,1,1,0
39047,1,12,7,31.8571428571429,42,2,0,1,1,0
39049,0,2,1,58,2,1,0,0,1,0
39053,0,34,7,34.1428571428571,56,1,1,1,1,0
39056,1,6,1,118,6,0,0,0,1,0
39080,0,16,1,143,16,0,0,0,1,0
39089,0,8,10,36.6,44,2,0,1,1,1
39107,0,10,5,48.8,36,2,0,1,1,1
39134,1,14,10,25.6,64,2,1,1,1,0
39136,0,12,10,15,44,1,1,1,1,0
39186,0,6,8,25.625,42,1,1,1,1,0
39188,0,36,1,276,36,0,0,1,1,0
39190,1,14,7,16.1428571428571,42,4,0,1,1,0
39204,0,16,3,40,28,0,1,1,1,1
39222,0,26,1,288,26,0,0,0,1,0
39229,0,28,1,68,28,0,0,1,1,0
39258,1,6,1,221,6,0,0,0,1,0
39267,0,8,2,56,14,1,0,0,1,0
39269,0,4,2,94.5,8,1,0,1,1,0
39272,0,10,2,163,14,1,0,1,1,0
39274,0,2,3,26.3333333333333,10,1,0,1,1,1
39277,1,10,1,309,10,1,0,0,1,0
39286,0,34,11,15.5454545454545,80,2,1,1,1,0
39306,0,16,2,117.5,24,0,0,0,1,0
39319,0,4,2,58.5,8,1,0,0,1,0
39324,0,10,6,56.1666666666667,44,1,1,1,1,1
39325,0,16,1,197,16,0,0,0,1,0
39329,1,6,1,200,6,0,1,0,1,0
39342,1,10,1,141,10,0,0,0,1,0
39374,0,10,4,66,34,1,1,0,1,0
39396,1,20,1,30,20,1,0,0,1,0
39400,0,8,6,43.3333333333333,26,2,0,1,1,1
39421,0,4,2,68,8,1,0,0,1,0
39423,0,10,2,143,12,0,0,0,1,0
39430,0,10,10,23.4,60,6,0,1,1,0
39445,0,14,1,142,14,0,0,0,1,0
39452,0,4,2,17,6,0,0,1,1,0
39453,1,12,1,92,12,0,0,1,1,0
39457,1,16,5,70.4,36,2,0,0,1,0
39464,1,34,6,30,48,1,1,1,1,0
39484,0,30,2,156,32,0,0,1,1,0
39495,1,12,2,142,18,1,0,0,1,0
39506,0,12,1,171,12,0,1,0,1,0
39524,1,8,12,38.3333333333333,40,4,1,1,1,0
39527,0,20,10,28.7,42,3,1,1,1,0
39528,1,16,4,24.25,34,0,1,1,1,1
39529,0,4,4,24,16,1,1,1,1,1
39555,0,2,6,20.3333333333333,28,2,1,1,1,0
39556,0,12,1,86,12,0,0,0,1,0
39558,0,12,1,310,12,0,0,0,1,0
39570,0,10,2,57,16,1,0,0,1,0
39575,0,26,2,153,28,0,0,1,1,0
39582,0,8,4,55,22,0,0,1,1,0
39605,0,14,1,203,14,0,1,0,1,0
39611,1,6,2,68.5,8,1,0,1,1,0
39614,1,4,2,53.5,10,0,0,0,1,0
